timestamp,src_ip,dst_ip,port,protocol,bytes
2025-03-02 08:19:00,10.0.0.21,10.0.1.10,22,UDP,1330006
2025-03-01 15:15:00,10.0.0.16,10.0.1.20,53,UDP,980122
2025-03-02 22:46:00,10.0.0.13,103.25.56.10,445,TCP,1011027
2025-03-02 18:47:00,10.0.1.20,188.166.10.4,445,TCP,150723
2025-03-02 21:25:00,10.0.1.40,142.250.74.14,53,TCP,502258
2025-03-02 14:43:00,10.0.0.17,10.0.1.20,22,UDP,418343
2025-03-01 21:21:00,10.0.0.21,142.250.74.14,53,UDP,1048252
2025-03-02 14:18:00,10.0.0.21,142.250.74.14,443,TCP,59417
2025-03-02 11:43:00,10.0.0.13,142.250.74.14,80,UDP,947315
2025-03-02 11:22:00,10.0.0.12,142.250.74.14,3389,UDP,1483765
2025-03-02 09:09:00,10.0.0.20,10.0.1.40,80,UDP,922013
2025-03-02 15:34:00,10.0.0.12,10.0.1.40,3389,UDP,1218390
2025-03-02 15:02:00,10.0.0.12,10.0.1.40,53,TCP,289479
2025-03-03 03:22:00,10.0.1.40,10.0.1.30,443,TCP,371357
2025-03-02 11:20:00,10.0.1.20,103.25.56.10,53,TCP,57138
2025-03-02 17:17:00,10.0.0.17,103.25.56.10,445,TCP,482731
2025-03-01 08:41:00,10.0.1.10,91.203.5.21,22,TCP,1258263
2025-03-02 07:32:00,10.0.0.11,10.0.1.20,22,TCP,27565
2025-03-01 11:15:00,10.0.0.12,10.0.1.10,22,TCP,335593
2025-03-02 11:47:00,10.0.0.18,45.33.12.8,445,TCP,1316777
2025-03-02 11:03:00,10.0.0.21,10.0.1.10,443,TCP,1033006
2025-03-02 12:45:00,10.0.0.16,188.166.10.4,443,UDP,1135148
2025-03-02 08:54:00,10.0.0.10,10.0.1.30,3389,UDP,916960
2025-03-01 14:13:00,10.0.1.20,91.203.5.21,22,UDP,837796
2025-03-03 04:46:00,10.0.0.15,10.0.1.30,53,UDP,893678
2025-03-02 02:11:00,10.0.0.12,188.166.10.4,80,UDP,1162155
2025-03-01 19:49:00,10.0.0.18,188.166.10.4,443,UDP,21972
2025-03-02 04:19:00,10.0.0.19,10.0.1.40,22,UDP,806539
2025-03-02 12:46:00,10.0.0.23,10.0.1.30,445,UDP,473602
2025-03-03 03:29:00,10.0.1.50,10.0.1.40,80,UDP,752592
2025-03-01 12:19:00,10.0.0.17,91.203.5.21,443,TCP,1108027
2025-03-01 20:22:00,10.0.1.10,10.0.1.20,443,UDP,585972
2025-03-02 13:24:00,10.0.0.19,91.203.5.21,445,TCP,761969
2025-03-03 02:48:00,10.0.0.13,10.0.1.40,22,UDP,698832
2025-03-01 19:33:00,10.0.0.16,45.33.12.8,22,TCP,1118706
2025-03-02 16:20:00,10.0.1.30,188.166.10.4,445,TCP,468847
2025-03-01 08:43:00,10.0.0.14,10.0.1.20,53,TCP,1230130
2025-03-03 02:18:00,10.0.1.10,10.0.1.20,22,TCP,1403486
2025-03-01 13:45:00,10.0.0.16,10.0.1.30,80,TCP,472625
2025-03-01 14:17:00,10.0.0.16,10.0.1.30,445,TCP,1107143
2025-03-02 20:17:00,10.0.0.19,188.166.10.4,443,UDP,636435
2025-03-01 09:28:00,10.0.0.20,91.203.5.21,3389,TCP,349209
2025-03-02 19:58:00,10.0.0.21,10.0.1.10,80,UDP,207083
2025-03-01 09:41:00,10.0.0.22,10.0.1.30,445,TCP,1047477
2025-03-02 03:03:00,10.0.0.23,91.203.5.21,22,TCP,1396083
2025-03-03 03:19:00,10.0.0.13,10.0.1.30,53,TCP,508346
2025-03-03 05:13:00,10.0.0.17,91.203.5.21,80,UDP,1008426
2025-03-01 22:34:00,10.0.0.16,45.33.12.8,445,UDP,938744
2025-03-01 12:48:00,10.0.0.12,185.222.100.8,53,UDP,1364226
2025-03-02 16:19:00,10.0.0.13,10.0.1.40,53,UDP,759324
2025-03-02 00:29:00,10.0.0.20,10.0.1.30,22,TCP,154585
2025-03-03 08:11:00,10.0.0.20,103.25.56.10,80,UDP,1205397
2025-03-02 22:05:00,10.0.0.13,10.0.1.40,22,UDP,883184
2025-03-02 08:06:00,10.0.0.19,10.0.1.50,22,UDP,637104
2025-03-01 12:53:00,10.0.0.16,188.166.10.4,22,UDP,1329605
2025-03-02 02:20:00,10.0.0.17,10.0.1.50,443,TCP,442241
2025-03-03 04:42:00,10.0.0.21,188.166.10.4,3389,TCP,18224
2025-03-02 19:34:00,10.0.0.22,10.0.1.30,22,UDP,444030
2025-03-01 12:02:00,10.0.0.20,10.0.1.50,53,TCP,207824
2025-03-01 09:41:00,10.0.0.17,10.0.1.30,53,UDP,1385341
2025-03-01 18:08:00,10.0.0.15,10.0.1.30,53,UDP,743009
2025-03-01 15:15:00,10.0.0.12,185.222.100.8,22,TCP,1473116
2025-03-01 18:51:00,10.0.0.18,91.203.5.21,53,UDP,1078069
2025-03-03 03:50:00,10.0.1.50,10.0.1.30,443,TCP,561589
2025-03-03 03:38:00,10.0.0.20,185.222.100.8,445,UDP,269975
2025-03-02 23:14:00,10.0.0.19,45.33.12.8,22,UDP,444235
2025-03-03 04:38:00,10.0.0.15,10.0.1.10,22,UDP,1402391
2025-03-02 11:09:00,10.0.0.16,185.222.100.8,3389,UDP,85507
2025-03-02 23:58:00,10.0.0.22,188.166.10.4,22,UDP,312690
2025-03-03 07:31:00,10.0.0.21,185.222.100.8,22,UDP,234533
2025-03-01 20:55:00,10.0.1.30,10.0.1.30,22,UDP,64640
2025-03-02 14:42:00,10.0.0.18,188.166.10.4,445,TCP,1093924
2025-03-01 12:18:00,10.0.1.40,188.166.10.4,3389,TCP,214282
2025-03-03 09:31:00,10.0.0.14,10.0.1.20,3389,UDP,832983
2025-03-03 00:23:00,10.0.0.17,10.0.1.50,22,TCP,1428178
2025-03-01 22:22:00,10.0.1.30,142.250.74.14,443,TCP,647206
2025-03-02 07:24:00,10.0.0.23,10.0.1.30,53,TCP,582541
2025-03-03 02:45:00,10.0.1.20,10.0.1.50,445,UDP,777884
2025-03-01 10:50:00,10.0.0.16,188.166.10.4,445,UDP,458522
2025-03-02 06:38:00,10.0.0.17,103.25.56.10,443,TCP,1469256
2025-03-01 13:23:00,10.0.0.21,45.33.12.8,80,TCP,681421
2025-03-02 17:53:00,10.0.1.40,10.0.1.20,445,TCP,787917
2025-03-01 15:01:00,10.0.0.18,188.166.10.4,53,TCP,580026
2025-03-02 00:26:00,10.0.0.17,185.222.100.8,445,TCP,1022023
2025-03-03 08:59:00,10.0.0.20,10.0.1.40,445,TCP,900757
2025-03-02 23:26:00,10.0.1.10,10.0.1.50,53,UDP,1438331
2025-03-03 07:16:00,10.0.0.20,185.222.100.8,445,TCP,799886
2025-03-01 13:14:00,10.0.1.10,185.222.100.8,445,TCP,1329968
2025-03-02 23:24:00,10.0.1.20,45.33.12.8,443,TCP,326615
2025-03-01 22:41:00,10.0.0.15,10.0.1.20,80,TCP,88772
2025-03-01 15:01:00,10.0.0.13,10.0.1.10,53,UDP,389430
2025-03-03 00:55:00,10.0.0.15,185.222.100.8,80,TCP,342233
2025-03-02 10:26:00,10.0.0.16,10.0.1.30,53,TCP,961466
2025-03-03 05:16:00,10.0.0.13,10.0.1.20,445,TCP,1448988
2025-03-03 01:17:00,10.0.0.14,10.0.1.40,443,TCP,891898
2025-03-03 06:50:00,10.0.0.10,10.0.1.20,445,UDP,1431967
2025-03-01 08:29:00,10.0.0.14,10.0.1.30,445,TCP,651538
2025-03-01 10:33:00,10.0.0.23,10.0.1.30,80,TCP,1052870
2025-03-03 04:42:00,10.0.0.13,188.166.10.4,80,TCP,1489623
2025-03-01 16:28:00,10.0.0.17,10.0.1.30,22,UDP,863102
2025-03-03 05:25:00,10.0.0.11,91.203.5.21,443,UDP,619288
2025-03-02 04:19:00,10.0.0.23,188.166.10.4,53,TCP,450909
2025-03-03 00:09:00,10.0.0.19,142.250.74.14,22,TCP,1209608
2025-03-03 00:10:00,10.0.1.30,188.166.10.4,53,UDP,123079
2025-03-02 22:48:00,10.0.0.17,142.250.74.14,22,UDP,832665
2025-03-02 16:57:00,10.0.0.15,142.250.74.14,3389,TCP,786950
2025-03-01 22:16:00,10.0.1.20,185.222.100.8,445,TCP,296105
2025-03-01 14:51:00,10.0.0.21,10.0.1.20,3389,UDP,852645
2025-03-01 15:21:00,10.0.0.13,185.222.100.8,3389,UDP,27424
2025-03-02 10:12:00,10.0.1.20,10.0.1.20,53,TCP,1193390
2025-03-01 16:03:00,10.0.0.13,45.33.12.8,3389,UDP,1499220
2025-03-02 10:10:00,10.0.1.50,10.0.1.10,22,UDP,1481617
2025-03-01 16:45:00,10.0.0.22,103.25.56.10,22,UDP,657748
2025-03-02 05:24:00,10.0.0.15,10.0.1.50,80,TCP,1162614
2025-03-01 21:20:00,10.0.0.20,142.250.74.14,22,UDP,1263319
2025-03-02 00:08:00,10.0.0.10,10.0.1.10,443,TCP,1117345
2025-03-02 00:11:00,10.0.0.15,10.0.1.40,3389,TCP,528528
2025-03-02 19:40:00,10.0.0.22,185.222.100.8,80,UDP,105045
2025-03-02 10:23:00,10.0.0.22,10.0.1.10,445,TCP,740757
2025-03-02 14:32:00,10.0.1.20,10.0.1.30,80,TCP,786360
2025-03-02 10:11:00,10.0.1.20,10.0.1.50,53,UDP,920465
2025-03-03 06:28:00,10.0.0.16,10.0.1.50,3389,TCP,1240221
2025-03-02 01:58:00,10.0.0.16,91.203.5.21,22,UDP,1407884
2025-03-01 17:56:00,10.0.0.22,10.0.1.40,3389,TCP,850445
2025-03-02 02:44:00,10.0.0.15,10.0.1.40,80,TCP,174250
2025-03-03 01:34:00,10.0.1.10,188.166.10.4,80,TCP,305589
2025-03-03 07:33:00,10.0.0.17,10.0.1.50,443,TCP,507723
2025-03-02 01:53:00,10.0.1.40,10.0.1.50,443,TCP,702876
2025-03-01 13:04:00,10.0.0.17,10.0.1.30,443,UDP,857980
2025-03-02 23:13:00,10.0.1.50,45.33.12.8,3389,UDP,696008
2025-03-01 12:13:00,10.0.0.14,10.0.1.20,445,TCP,1341676
2025-03-01 09:45:00,10.0.0.19,45.33.12.8,53,UDP,1137900
2025-03-02 09:25:00,10.0.0.23,142.250.74.14,445,UDP,421020
2025-03-03 04:14:00,10.0.0.14,188.166.10.4,22,UDP,1209445
2025-03-03 07:58:00,10.0.0.14,10.0.1.50,3389,UDP,791038
2025-03-03 07:05:00,10.0.0.18,188.166.10.4,53,UDP,1001046
2025-03-02 11:50:00,10.0.0.19,45.33.12.8,80,UDP,758391
2025-03-02 04:30:00,10.0.0.23,45.33.12.8,3389,UDP,1259062
2025-03-01 14:18:00,10.0.0.23,188.166.10.4,53,UDP,267367
2025-03-03 08:53:00,10.0.0.16,91.203.5.21,443,UDP,1111491
2025-03-02 01:54:00,10.0.0.17,10.0.1.10,443,UDP,160982
2025-03-02 10:44:00,10.0.1.40,188.166.10.4,445,UDP,664368
2025-03-02 09:47:00,10.0.0.21,10.0.1.20,80,TCP,444727
2025-03-02 02:07:00,10.0.0.11,10.0.1.40,53,TCP,1259602
2025-03-02 17:44:00,10.0.1.20,10.0.1.10,445,UDP,627318
2025-03-03 03:59:00,10.0.1.20,10.0.1.50,53,UDP,1080348
2025-03-02 11:50:00,10.0.0.23,10.0.1.30,53,TCP,1374219
2025-03-01 09:19:00,10.0.1.50,91.203.5.21,445,UDP,874975
2025-03-03 00:00:00,10.0.0.18,10.0.1.50,53,UDP,506746
2025-03-02 12:00:00,10.0.1.10,185.222.100.8,22,TCP,331246
2025-03-03 07:09:00,10.0.0.14,10.0.1.20,443,TCP,827024
2025-03-01 18:49:00,10.0.0.20,142.250.74.14,3389,UDP,623041
2025-03-03 08:48:00,10.0.0.10,10.0.1.30,3389,UDP,877875
2025-03-02 05:14:00,10.0.0.18,185.222.100.8,80,TCP,411146
2025-03-01 11:09:00,10.0.0.19,188.166.10.4,445,TCP,796742
2025-03-02 10:51:00,10.0.0.10,45.33.12.8,443,UDP,845742
2025-03-01 22:42:00,10.0.0.15,188.166.10.4,53,UDP,1216395
2025-03-02 23:04:00,10.0.1.40,91.203.5.21,3389,TCP,1070441
2025-03-02 23:41:00,10.0.0.16,185.222.100.8,3389,TCP,562597
2025-03-01 17:48:00,10.0.0.15,45.33.12.8,80,TCP,1060337
2025-03-01 21:11:00,10.0.0.11,188.166.10.4,3389,UDP,788403
2025-03-01 19:42:00,10.0.0.12,10.0.1.50,80,TCP,1151179
2025-03-01 12:07:00,10.0.0.22,10.0.1.50,53,UDP,525320
2025-03-03 05:25:00,10.0.0.19,10.0.1.20,443,TCP,1152134
2025-03-01 14:00:00,10.0.0.14,10.0.1.40,443,UDP,962254
2025-03-02 22:53:00,10.0.0.13,10.0.1.20,3389,UDP,1212176
2025-03-01 10:44:00,10.0.0.19,10.0.1.50,445,UDP,590356
2025-03-01 23:46:00,10.0.1.40,10.0.1.30,80,TCP,1305166
2025-03-02 08:13:00,10.0.0.10,10.0.1.50,445,TCP,362342
2025-03-01 12:14:00,10.0.0.19,185.222.100.8,445,UDP,173634
2025-03-03 03:57:00,10.0.0.14,188.166.10.4,3389,TCP,1403993
2025-03-01 18:02:00,10.0.0.21,188.166.10.4,22,TCP,906472
2025-03-03 07:24:00,10.0.0.23,142.250.74.14,80,TCP,266646
2025-03-02 02:39:00,10.0.0.11,10.0.1.40,443,TCP,1378894
2025-03-01 11:15:00,10.0.1.40,10.0.1.10,80,TCP,1154234
2025-03-03 03:58:00,10.0.1.50,10.0.1.20,443,TCP,810861
2025-03-02 01:27:00,10.0.1.30,10.0.1.30,443,UDP,1467333
2025-03-03 05:13:00,10.0.1.20,10.0.1.20,445,TCP,430272
2025-03-02 20:24:00,10.0.0.17,188.166.10.4,22,TCP,577829
2025-03-03 05:58:00,10.0.0.16,10.0.1.10,80,TCP,372227
2025-03-01 12:41:00,10.0.0.16,91.203.5.21,53,UDP,52418
2025-03-02 15:34:00,10.0.0.11,10.0.1.20,443,UDP,761645
2025-03-02 17:22:00,10.0.0.13,10.0.1.10,3389,TCP,889424
2025-03-01 19:44:00,10.0.0.10,10.0.1.50,445,UDP,467345
2025-03-01 16:46:00,10.0.0.20,103.25.56.10,443,UDP,993720
2025-03-03 07:18:00,10.0.0.23,188.166.10.4,22,TCP,1304120
2025-03-02 22:52:00,10.0.0.21,10.0.1.40,445,TCP,542785
2025-03-03 04:47:00,10.0.1.20,185.222.100.8,3389,TCP,800535
2025-03-02 19:37:00,10.0.0.20,188.166.10.4,80,UDP,864238
2025-03-02 01:23:00,10.0.1.20,10.0.1.30,3389,TCP,1195455
2025-03-03 10:00:00,10.0.0.14,142.250.74.14,53,TCP,1087868
2025-03-03 00:46:00,10.0.0.10,45.33.12.8,3389,UDP,454982
2025-03-02 00:11:00,10.0.0.11,103.25.56.10,53,TCP,1232220
2025-03-02 06:03:00,10.0.1.50,10.0.1.10,22,TCP,184482
2025-03-02 12:53:00,10.0.0.14,188.166.10.4,22,UDP,1032179
2025-03-02 13:38:00,10.0.0.11,45.33.12.8,3389,UDP,1257619
2025-03-02 15:58:00,10.0.0.15,10.0.1.10,22,TCP,875460
2025-03-03 03:45:00,10.0.0.13,10.0.1.20,445,TCP,1112512
2025-03-02 12:22:00,10.0.0.17,10.0.1.10,53,UDP,949159
2025-03-02 16:31:00,10.0.0.19,10.0.1.40,445,TCP,427680
2025-03-02 20:28:00,10.0.0.10,103.25.56.10,53,UDP,1189873
2025-03-03 04:01:00,10.0.0.19,10.0.1.40,80,UDP,1291625
2025-03-02 15:26:00,10.0.0.15,142.250.74.14,53,UDP,364651
2025-03-01 11:29:00,10.0.1.50,10.0.1.40,443,UDP,1193805
2025-03-01 13:32:00,10.0.0.15,142.250.74.14,445,UDP,1235341
2025-03-01 10:30:00,10.0.0.10,10.0.1.40,443,UDP,1484459
2025-03-01 20:11:00,10.0.0.12,10.0.1.10,445,TCP,756506
2025-03-03 09:56:00,10.0.0.21,45.33.12.8,80,UDP,854570
2025-03-02 20:25:00,10.0.0.22,10.0.1.50,53,UDP,657459
2025-03-01 21:13:00,10.0.0.23,185.222.100.8,445,UDP,462404
2025-03-02 02:45:00,10.0.1.10,10.0.1.50,3389,UDP,885710
2025-03-02 02:03:00,10.0.1.20,10.0.1.10,53,UDP,639320
2025-03-02 15:23:00,10.0.0.17,10.0.1.10,3389,UDP,683682
2025-03-01 13:13:00,10.0.0.19,10.0.1.30,53,TCP,1206750
2025-03-02 19:51:00,10.0.0.23,10.0.1.50,445,TCP,31393
2025-03-02 21:12:00,10.0.0.20,91.203.5.21,443,TCP,1015389
2025-03-03 06:24:00,10.0.1.30,10.0.1.10,445,TCP,1068267
2025-03-01 21:19:00,10.0.0.11,10.0.1.30,443,TCP,91018
2025-03-02 11:08:00,10.0.0.10,91.203.5.21,3389,UDP,1357680
2025-03-01 17:45:00,10.0.1.30,142.250.74.14,53,UDP,1094484
2025-03-01 17:52:00,10.0.0.12,10.0.1.40,22,UDP,1121200
2025-03-01 10:25:00,10.0.1.20,91.203.5.21,53,TCP,466630
2025-03-02 09:35:00,10.0.0.17,91.203.5.21,445,UDP,344758
2025-03-02 11:53:00,10.0.1.50,103.25.56.10,53,UDP,592553
2025-03-02 02:53:00,10.0.0.23,91.203.5.21,443,UDP,318655
2025-03-02 18:43:00,10.0.0.15,10.0.1.30,80,TCP,389904
2025-03-02 06:39:00,10.0.0.22,10.0.1.30,443,TCP,1440296
2025-03-01 21:37:00,10.0.0.10,91.203.5.21,3389,UDP,682574
2025-03-01 21:42:00,10.0.0.19,142.250.74.14,80,TCP,1450927
2025-03-01 21:57:00,10.0.0.10,10.0.1.10,22,UDP,44451
2025-03-03 00:30:00,10.0.0.17,10.0.1.40,22,TCP,692156
2025-03-02 22:15:00,10.0.0.20,10.0.1.20,443,UDP,683773
2025-03-01 12:07:00,10.0.0.12,142.250.74.14,3389,UDP,1441929
2025-03-02 16:03:00,10.0.1.40,10.0.1.20,445,UDP,504699
2025-03-02 12:33:00,10.0.0.19,10.0.1.10,53,UDP,1335334
2025-03-01 13:29:00,10.0.0.20,10.0.1.40,445,UDP,664294
2025-03-01 09:19:00,10.0.0.13,45.33.12.8,443,TCP,1383775
2025-03-01 23:14:00,10.0.0.14,10.0.1.40,3389,UDP,644084
2025-03-01 10:04:00,10.0.1.30,10.0.1.10,22,TCP,503937
2025-03-02 18:49:00,10.0.0.22,10.0.1.10,22,TCP,1328570
2025-03-02 07:19:00,10.0.0.10,10.0.1.50,3389,UDP,386319
2025-03-02 16:31:00,10.0.0.17,45.33.12.8,3389,TCP,192418
2025-03-01 21:40:00,10.0.0.11,91.203.5.21,53,TCP,130860
2025-03-01 22:45:00,10.0.1.20,10.0.1.40,3389,UDP,1301548
2025-03-02 01:49:00,10.0.0.18,45.33.12.8,22,TCP,855027
2025-03-02 14:49:00,10.0.0.22,91.203.5.21,53,UDP,1159022
2025-03-03 01:50:00,10.0.0.21,91.203.5.21,22,UDP,425560
2025-03-01 15:22:00,10.0.1.10,10.0.1.20,445,TCP,1181051
2025-03-02 11:23:00,10.0.0.18,45.33.12.8,80,TCP,537348
2025-03-03 06:06:00,10.0.0.20,10.0.1.50,80,UDP,597836
2025-03-03 09:26:00,10.0.0.15,45.33.12.8,445,TCP,1267740
2025-03-01 20:41:00,10.0.0.16,10.0.1.50,80,TCP,1220903
2025-03-02 13:15:00,10.0.0.11,10.0.1.10,445,UDP,788654
2025-03-02 22:24:00,10.0.1.10,10.0.1.10,22,UDP,681976
2025-03-01 09:24:00,10.0.1.30,103.25.56.10,53,TCP,1242274
2025-03-01 10:39:00,10.0.0.12,142.250.74.14,22,TCP,563198
2025-03-03 06:26:00,10.0.1.20,188.166.10.4,22,TCP,161986
2025-03-01 12:19:00,10.0.0.12,10.0.1.30,445,UDP,1407338
2025-03-02 07:59:00,10.0.0.20,10.0.1.40,53,TCP,893651
2025-03-02 16:01:00,10.0.1.10,91.203.5.21,445,UDP,1372123
2025-03-02 12:47:00,10.0.1.20,188.166.10.4,80,TCP,1293437
2025-03-02 15:57:00,10.0.0.10,188.166.10.4,22,TCP,1296363
2025-03-02 00:52:00,10.0.0.18,142.250.74.14,53,TCP,251701
2025-03-01 14:08:00,10.0.1.40,185.222.100.8,80,UDP,407017
2025-03-01 09:05:00,10.0.0.11,45.33.12.8,80,TCP,1049571
2025-03-02 12:45:00,10.0.1.20,10.0.1.10,445,TCP,1083153
2025-03-02 05:11:00,10.0.0.15,10.0.1.20,443,TCP,734104
2025-03-02 05:19:00,10.0.0.22,188.166.10.4,443,TCP,794823
2025-03-01 20:28:00,10.0.0.13,188.166.10.4,3389,UDP,1163087
2025-03-02 10:53:00,10.0.0.17,185.222.100.8,3389,UDP,1152247
2025-03-03 04:39:00,10.0.0.16,10.0.1.10,3389,UDP,670978
2025-03-01 19:46:00,10.0.0.18,45.33.12.8,445,TCP,1379146
2025-03-01 20:31:00,10.0.0.10,142.250.74.14,53,TCP,1123886
2025-03-03 05:08:00,10.0.0.10,10.0.1.10,80,UDP,634265
2025-03-02 21:52:00,10.0.0.23,10.0.1.10,443,UDP,642227
2025-03-03 01:26:00,10.0.0.21,45.33.12.8,53,TCP,44871
2025-03-02 16:46:00,10.0.0.23,91.203.5.21,443,UDP,308081
2025-03-01 11:13:00,10.0.0.11,188.166.10.4,3389,UDP,1099635
2025-03-01 16:48:00,10.0.0.21,10.0.1.20,22,TCP,891637
2025-03-02 17:38:00,10.0.1.50,10.0.1.50,22,UDP,82131
2025-03-01 19:27:00,10.0.0.20,103.25.56.10,443,UDP,1484758
2025-03-01 21:29:00,10.0.0.13,188.166.10.4,80,TCP,379092
2025-03-02 12:26:00,10.0.0.12,188.166.10.4,53,TCP,1087766
2025-03-03 07:04:00,10.0.0.15,142.250.74.14,22,UDP,701032
2025-03-02 02:07:00,10.0.0.16,185.222.100.8,80,TCP,848177
2025-03-03 01:30:00,10.0.0.13,103.25.56.10,53,UDP,723261
2025-03-03 02:45:00,10.0.0.16,188.166.10.4,3389,TCP,679902
2025-03-01 20:10:00,10.0.1.50,91.203.5.21,53,TCP,787358
2025-03-03 02:09:00,10.0.0.19,188.166.10.4,22,TCP,171072
2025-03-02 15:55:00,10.0.0.23,142.250.74.14,3389,TCP,767187
2025-03-02 06:53:00,10.0.0.13,10.0.1.20,3389,TCP,781130
2025-03-02 02:02:00,10.0.0.20,103.25.56.10,53,UDP,1359105
2025-03-02 12:06:00,10.0.0.11,10.0.1.30,53,TCP,904431
2025-03-03 00:16:00,10.0.0.11,10.0.1.10,53,TCP,182108
2025-03-01 23:08:00,10.0.0.14,10.0.1.10,443,UDP,1364756
2025-03-03 09:47:00,10.0.0.10,185.222.100.8,3389,TCP,241130
2025-03-01 20:02:00,10.0.0.22,45.33.12.8,80,TCP,288783
2025-03-02 05:34:00,10.0.0.16,142.250.74.14,443,TCP,328821
2025-03-02 14:26:00,10.0.0.15,10.0.1.50,80,TCP,1302326
2025-03-03 08:49:00,10.0.0.23,10.0.1.40,22,UDP,1202978
2025-03-03 01:39:00,10.0.0.12,10.0.1.40,443,TCP,500472
2025-03-01 12:55:00,10.0.0.15,185.222.100.8,3389,TCP,1466332
2025-03-01 13:07:00,10.0.0.14,10.0.1.10,3389,UDP,1031828
2025-03-01 08:31:00,10.0.1.10,103.25.56.10,80,TCP,509277
2025-03-01 12:36:00,10.0.0.19,103.25.56.10,53,TCP,270543
2025-03-02 23:01:00,10.0.0.10,188.166.10.4,80,UDP,834003
2025-03-02 01:01:00,10.0.1.40,142.250.74.14,3389,UDP,175142
2025-03-03 04:58:00,10.0.0.21,103.25.56.10,22,TCP,913011
2025-03-02 23:14:00,10.0.0.13,10.0.1.40,443,TCP,462942
2025-03-02 13:52:00,10.0.0.23,10.0.1.10,3389,UDP,1245506
2025-03-02 19:02:00,10.0.1.40,10.0.1.40,22,UDP,221677
2025-03-02 08:13:00,10.0.0.19,10.0.1.20,445,UDP,63957
2025-03-01 18:56:00,10.0.1.40,10.0.1.10,22,TCP,562078
2025-03-03 08:54:00,10.0.0.23,10.0.1.40,445,UDP,597401
2025-03-02 10:01:00,10.0.0.14,10.0.1.10,80,UDP,1048077
2025-03-02 08:07:00,10.0.0.15,185.222.100.8,3389,UDP,309922
2025-03-03 00:57:00,10.0.0.14,10.0.1.20,53,UDP,77605
2025-03-02 12:20:00,10.0.1.20,10.0.1.20,80,TCP,1052108
2025-03-02 20:56:00,10.0.0.22,10.0.1.30,53,TCP,127625
2025-03-01 15:48:00,10.0.0.19,10.0.1.50,22,UDP,297965
2025-03-03 02:13:00,10.0.0.21,142.250.74.14,53,UDP,197081
2025-03-02 17:10:00,10.0.0.16,188.166.10.4,53,TCP,850434
2025-03-01 18:58:00,10.0.0.17,10.0.1.40,443,UDP,777343
2025-03-03 06:29:00,10.0.0.11,10.0.1.30,80,TCP,1209474
2025-03-03 05:13:00,10.0.0.13,142.250.74.14,53,UDP,994577
2025-03-02 17:02:00,10.0.1.40,45.33.12.8,80,TCP,1193895
2025-03-02 16:56:00,10.0.0.17,185.222.100.8,22,TCP,1369161
2025-03-01 19:05:00,10.0.0.10,142.250.74.14,80,UDP,823317
2025-03-02 23:09:00,10.0.0.19,91.203.5.21,445,UDP,201611
2025-03-02 17:21:00,10.0.0.23,188.166.10.4,53,UDP,870354
2025-03-01 17:19:00,10.0.0.12,103.25.56.10,3389,UDP,172975
2025-03-01 20:07:00,10.0.0.11,10.0.1.50,445,UDP,599263
2025-03-03 02:10:00,10.0.0.13,45.33.12.8,22,UDP,1230787
2025-03-02 17:06:00,10.0.0.17,45.33.12.8,3389,TCP,1263478
2025-03-01 21:00:00,10.0.1.40,10.0.1.50,443,TCP,56845
2025-03-02 15:54:00,10.0.0.18,10.0.1.10,22,UDP,864216
2025-03-02 12:15:00,10.0.0.20,10.0.1.10,53,UDP,507132
2025-03-02 16:51:00,10.0.0.16,45.33.12.8,53,UDP,1210806
2025-03-02 11:09:00,10.0.0.14,10.0.1.30,80,UDP,1029040
2025-03-02 16:16:00,10.0.0.10,103.25.56.10,80,TCP,929039
2025-03-02 11:58:00,10.0.0.22,188.166.10.4,53,TCP,656598
2025-03-02 04:27:00,10.0.0.15,10.0.1.10,80,UDP,1494755
2025-03-01 12:53:00,10.0.0.13,10.0.1.50,53,UDP,942706
2025-03-02 11:22:00,10.0.1.20,10.0.1.20,445,UDP,752275
2025-03-02 03:40:00,10.0.0.19,10.0.1.10,3389,TCP,1140562
2025-03-03 05:05:00,10.0.0.16,10.0.1.50,445,UDP,102033
2025-03-02 00:30:00,10.0.0.21,188.166.10.4,445,UDP,64953
2025-03-02 14:49:00,10.0.1.30,142.250.74.14,53,UDP,52453
2025-03-03 08:11:00,10.0.1.10,142.250.74.14,80,TCP,326869
2025-03-01 21:53:00,10.0.0.10,10.0.1.50,443,TCP,747684
2025-03-02 10:34:00,10.0.0.18,185.222.100.8,22,TCP,241371
2025-03-03 09:16:00,10.0.1.40,45.33.12.8,3389,TCP,1418366
2025-03-01 22:00:00,10.0.0.11,188.166.10.4,22,TCP,37176
2025-03-02 03:31:00,10.0.1.30,103.25.56.10,3389,UDP,238794
2025-03-02 09:40:00,10.0.0.23,185.222.100.8,445,UDP,181607
2025-03-02 05:59:00,10.0.0.16,103.25.56.10,53,TCP,1046042
2025-03-01 09:45:00,10.0.0.15,10.0.1.20,445,UDP,1316373
2025-03-01 08:21:00,10.0.0.17,185.222.100.8,445,UDP,207513
2025-03-02 19:42:00,10.0.1.20,10.0.1.10,3389,TCP,987062
2025-03-02 09:53:00,10.0.0.14,10.0.1.20,80,TCP,651713
2025-03-01 14:21:00,10.0.0.20,91.203.5.21,443,UDP,653834
2025-03-02 01:29:00,10.0.0.21,10.0.1.10,53,TCP,1123860
